ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,2,135,750,200,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,3,302,750,531,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,4,646,750,798,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,5,2364,750,3442,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,6,3029,750,4015,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,7,4577,750,6316,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,8,4162,750,5842,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,9,2236,750,2796,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,10,1024,750,1289,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,11,263,750,281,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,12,168,750,223,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,1,131,750,140,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,18719,9000,25036,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,2,250,750,353,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,18719,9000,25036,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,3,535,750,747,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,18719,9000,25036,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,4,603,750,783,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1995,18719,9000,25036,756,0,0,0,0,0,0,0
